tweet_id,created_at,text,lang,author_id,username,name,user_location,user_verified,user_followers,user_tweet_count,place_id,place_full_name,place_country,place_country_code,place_type,retweet_count,reply_count,like_count,quote_count,n_hashtags,n_mentions,n_urls,query_labels,clean_text,clean_len,n_words,hashtag_ratio,mention_ratio,is_metaphor,is_soft_politics,is_emotional,is_brand_account,likely_us,has_strong_fraud,has_money,is_recovery_scammer,is_news_or_promo,is_institutional_metaphor,semantically_relevant,bertopic_id,bertopic_keywords,predicted_label,confidence_score,predicted_category,is_relevant
2002031749103239451,2025-12-19T15:02:19.000Z,A Fake Delivery Man Almost Got In… Until My Mom Noticed ONE Thing https://t.co/KS7SHAnNDM via @YouTube,en,41888057,becktreckie,Friend of Truth,"Oregon, USA",False,2603,98099,,,,,,0,0,0,0,0,1,1,impersonation,A Fake Delivery Man Almost Got In… Until My Mom Noticed ONE Thing via,69,14,0.0,0.0714285714285714,False,False,False,False,True,True,False,False,False,False,True,-1,outliers,employment or job scam,0.28366735577583313,employment,True
2002025408536223839,2025-12-19T14:37:07.000Z,Another 10am rug pull might be the most bullish thing you want to see,en,1562280959772622849,therealEztrades,ET *,"Manhattan, NY",False,585,4360,,,,,,0,0,0,0,0,0,0,crypto,Another 10am rug pull might be the most bullish thing you want to see,69,14,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,4,"rug, pull, the, this, is, be, to, will",employment or job scam,0.2031995803117752,employment,True
2002025396590555377,2025-12-19T14:37:05.000Z,"Attack of the Day:
Smishing: phishing by text.

Malicious SMS messages push fake deliveries, bank alerts, or prize links to harvest data or install malware.
Keep those doors locked, or I’ll be finding more than your house keys",en,1651947807324995587,repurplehaxttv,Purplehaxttv (AKA Ryan)|TwitchCon San Diego,"Coachella, CA",False,81,352,,,,,,0,0,0,0,0,0,0,phishing,"Attack of the Day: Smishing: phishing by text. Malicious SMS messages push fake deliveries, bank alerts, or prize links to harvest data or install malware. Keep those doors locked, or I’ll be finding more than your house keys",225,38,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,-1,outliers,phishing or identity theft,0.7243881225585938,phishing_identity,True
2002024893454733462,2025-12-19T14:35:05.000Z,"🕵️#Crypto crackdown continues. A senior IcomTech promoter just got ~6 years in U.S. prison for a massive #Ponzi scheme. What does this mean for crypto trust &amp; #regulation next?
https://t.co/0psZpq6Cxz",en,1867932992615665664,BlockLore_,BLOCKLORE,New York ,False,210,4111,,,,,,0,0,0,0,3,0,1,crypto,🕵️#Crypto crackdown continues. A senior IcomTech promoter just got ~6 years in U.S. prison for a massive #Ponzi scheme. What does this mean for crypto trust &amp; #regulation next?,180,29,0.1034482758620689,0.0,False,False,False,False,True,True,True,False,False,False,True,0,"crypto, scam, to, romance, money, and, in, for",Ponzi or pyramid scheme,0.5136318802833557,ponzi_pyramid,True
2002021883521208604,2025-12-19T14:23:07.000Z,"IF this happens, it might just be the best thing to ever happen for crypto. 

Crypto has insane potential to change the world with real utility.  But it’s all been masks behind these Ponzi scheme liquidity extracting criminal meme coins. 

Solana is a great chain but the meme rug https://t.co/aj0WgH0fUy",en,76934637,TaoIsTheKey,TAOisTheKey,"New York, USA",False,9239,69550,,,,,,0,0,3,0,0,0,1,crypto,"IF this happens, it might just be the best thing to ever happen for crypto. Crypto has insane potential to change the world with real utility. But it’s all been masks behind these Ponzi scheme liquidity extracting criminal meme coins. Solana is a great chain but the meme rug",275,49,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,0,"crypto, scam, to, romance, money, and, in, for",investment scam or cryptocurrency fraud,0.48817726969718933,investment_crypto,True
2002016074401779862,2025-12-19T14:00:02.000Z,"BREAKING NEWS:

CHARLES REVEALS GLOBAL DEBT CRISIS COULD TRIGGER COLLAPSE 

@IOHK_Charles  says we know the global financial system is a Ponzi scheme, $338T of global debt. That is unrepayable, heading to $500T, an astronomically large amount of money that no one can ever repay. https://t.co/6euG768CKa",en,1733463883979894784,MinswapIntern,Mintern,Cat Paradise,False,15606,12411,,,,,,21,13,194,0,0,1,1,crypto,"BREAKING NEWS: CHARLES REVEALS GLOBAL DEBT CRISIS COULD TRIGGER COLLAPSE says we know the global financial system is a Ponzi scheme, $338T of global debt. That is unrepayable, heading to $500T, an astronomically large amount of money that no one can ever repay.",261,43,0.0,0.0232558139534883,False,False,False,False,True,True,True,False,False,False,True,1,"ponzi, scheme, the, is, to, and, of, it",Ponzi or pyramid scheme,0.8622854351997375,ponzi_pyramid,True
2002011285878095974,2025-12-19T13:41:00.000Z,"This “growing or dying” line is alarming.

If you’re engaged in an enterprise that requires perpetual growth or it dies, that’s called a Ponzi Scheme. We also use terms like “unsustainable,” “fraudulent,” “predatory.” https://t.co/BQT3FDNqZy",en,1508741179923386371,PaleoGOP,Brandon Harnish,Indiana,False,6260,5574,,,,,,2,2,16,0,0,0,1,crypto,"This “growing or dying” line is alarming. If you’re engaged in an enterprise that requires perpetual growth or it dies, that’s called a Ponzi Scheme. We also use terms like “unsustainable,” “fraudulent,” “predatory.”",216,33,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,1,"ponzi, scheme, the, is, to, and, of, it",Ponzi or pyramid scheme,0.785057783126831,ponzi_pyramid,True
2002011243348185243,2025-12-19T13:40:50.000Z,atopodentatus became a meme for like 1 day and the immediately turned it into a crypto scam,en,1852712262873575424,BorisEdiacarov,БorisEdiacarov3D♻️,Vitosha nature park,False,59,4672,,,,,,0,0,0,0,0,0,0,crypto,atopodentatus became a meme for like 1 day and the immediately turned it into a crypto scam,91,17,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,0,"crypto, scam, to, romance, money, and, in, for",investment scam or cryptocurrency fraud,0.7089998126029968,investment_crypto,True
2002002804840264151,2025-12-19T13:07:18.000Z,"⚠️ Investment Scam Alert: #Sequaio reportedly freezes withdrawals and advertises fake ETH returns. This is a confirmed scam……;;;;
 #CryptoScam #CryptoRecovery https://t.co/AoDPZvBkVi",en,3675634515,Real_Mookey,Alejandro González,"Texas, USA",False,2715,12370,,,,,,0,0,0,0,3,0,1,crypto,⚠️ Investment Scam Alert: #Sequaio reportedly freezes withdrawals and advertises fake ETH returns. This is a confirmed scam……;;;; #CryptoScam #CryptoRecovery,157,20,0.15,0.0,False,False,False,False,True,True,False,False,False,False,True,0,"crypto, scam, to, romance, money, and, in, for",investment scam or cryptocurrency fraud,0.9459793567657471,investment_crypto,True
2002001091760656623,2025-12-19T13:00:30.000Z,"⚠️ Investment Scam Alert: #Sequaio reportedly freezes withdrawals and advertises fake ETH returns. This is a confirmed scam……;;;;
 #CryptoScam #CryptoRecovery https://t.co/l1vwFAxv1f",en,387581494,blocktracehelp2,CRYPTO RECOVER,"Nueva York, USA",False,319,9165,,,,,,0,0,0,0,3,0,1,crypto,⚠️ Investment Scam Alert: #Sequaio reportedly freezes withdrawals and advertises fake ETH returns. This is a confirmed scam……;;;; #CryptoScam #CryptoRecovery,157,20,0.15,0.0,False,False,False,False,True,True,False,False,False,False,True,0,"crypto, scam, to, romance, money, and, in, for",investment scam or cryptocurrency fraud,0.9459793567657471,investment_crypto,True
2002000734162936209,2025-12-19T12:59:05.000Z,"🚨 SCAM ALERT - Crypto Scam Express Call (CSEC)
#CryptoScam #MemeCoinScam #RugPull

⛔️CSEC_1382: $2026MOON
3bCDKrN4pyVEAvzNkH7fX5cMYo9DXwRZ5jCi3Dm8pump

⚠️ WHY?

💩💩💩💩💩💩💩💩💩💩

☀️🔁REPOST🔁COMMENT🔁☀️ https://t.co/XQMsQcv23t",en,387581494,blocktracehelp2,CRYPTO RECOVER,"Nueva York, USA",False,319,9165,,,,,,0,0,0,0,3,0,1,crypto,🚨 SCAM ALERT - Crypto Scam Express Call (CSEC) #CryptoScam #MemeCoinScam #RugPull ⛔️CSEC_1382: $2026MOON 3bCDKrN4pyVEAvzNkH7fX5cMYo9DXwRZ5jCi3Dm8pump ⚠️ WHY? 💩💩💩💩💩💩💩💩💩💩 ☀️🔁REPOST🔁COMMENT🔁☀️,189,19,0.1578947368421052,0.0,False,False,False,False,True,True,True,False,False,False,True,0,"crypto, scam, to, romance, money, and, in, for",investment scam or cryptocurrency fraud,0.8316760659217834,investment_crypto,True
2001994359525490901,2025-12-19T12:33:45.000Z,"There's nothing there.
Is that what you call a Ponzi scheme?
A bunch of empty store fronts??
Whatever it is, it's more than short selling. https://t.co/ggIi82HaRY",en,1943099651449888768,BBlifeanalysis,Becky Brasfield,"Chicago, IL USA",False,71,18959,,,,,,0,0,0,0,0,0,2,crypto,"There's nothing there. Is that what you call a Ponzi scheme? A bunch of empty store fronts?? Whatever it is, it's more than short selling.",138,25,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,1,"ponzi, scheme, the, is, to, and, of, it",Ponzi or pyramid scheme,0.41203081607818604,ponzi_pyramid,True
2001980718705189069,2025-12-19T11:39:32.000Z,"The ""Pig Butchering"" Scam: When Romance Meets Fake Crypto Investing
#PigButchering #pigbutcheringscam #fakecrypto
https://t.co/tacWHnT91E https://t.co/vnh6nU7URO",en,1376879773775974400,IntelAiSecurity,The Intel Hub,New York,False,595,198,,,,,,0,0,0,0,3,0,2,crypto,"The ""Pig Butchering"" Scam: When Romance Meets Fake Crypto Investing #PigButchering #pigbutcheringscam #fakecrypto",113,13,0.2307692307692307,0.0,False,False,False,False,True,True,True,False,False,False,True,0,"crypto, scam, to, romance, money, and, in, for",investment scam or cryptocurrency fraud,0.927436351776123,investment_crypto,True
2001974260362084796,2025-12-19T11:13:53.000Z,"Crypto Slang You Actually Need to Know Part 2

Let’s be honest—crypto has its own language.
If “HODL,” “NGMI,” or “rug pull” still confuse you, this one’s for you.
Here’s a quick, no-BS breakdown of the slang every crypto trader actually uses.

What do you want to know next? https://t.co/CQuUS4SyIr",en,1788861040345886720,AimeInvest,Aime Investing,New York,False,278,5071,,,,,,0,0,0,0,0,0,1,crypto,"Crypto Slang You Actually Need to Know Part 2 Let’s be honest—crypto has its own language. If “HODL,” “NGMI,” or “rug pull” still confuse you, this one’s for you. Here’s a quick, no-BS breakdown of the slang every crypto trader actually uses. What do you want to know next?",273,49,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,0,"crypto, scam, to, romance, money, and, in, for",investment scam or cryptocurrency fraud,0.14007818698883057,investment_crypto,True
2001966130588778855,2025-12-19T10:41:34.000Z,Cardano Founder Says Global Financial System Is a Ponzi Scheme Headed Toward $500T in Unpayable Debt https://t.co/Sq3J6fm811,en,1870826360173686784,_Ldyheart_,Ldyhear01,Florida,False,362,14942,,,,,,0,0,0,0,0,0,1,crypto,Cardano Founder Says Global Financial System Is a Ponzi Scheme Headed Toward $500T in Unpayable Debt,100,16,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,1,"ponzi, scheme, the, is, to, and, of, it",Ponzi or pyramid scheme,0.5342603921890259,ponzi_pyramid,True
2001942968660283859,2025-12-19T09:09:32.000Z,Crypto ponzi scheme IcomTech's senior promoter sentenced to six years in prison https://t.co/mz1TOJJnop,en,963767159536209921,TheBlockCo,The Block,"New York, NY",True,580423,52183,,,,,,0,8,18,1,0,0,1,crypto,Crypto ponzi scheme IcomTech's senior promoter sentenced to six years in prison,79,12,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,0,"crypto, scam, to, romance, money, and, in, for",investment scam or cryptocurrency fraud,0.7667222619056702,investment_crypto,True
2001936767293981073,2025-12-19T08:44:54.000Z,"#Copywagon used fake trading charts to simulate 2X and 3X gains before executing a final rug pull. If you’ve lost funds or been a victim of this platform send a Dm for assistance,,,,…#CryptoRecovery https://t.co/6USAycvabQ",en,1977567792,jack_cryptoexp,jackson happer,United States,False,210,263,,,,,,0,0,0,0,2,0,1,crypto,"#Copywagon used fake trading charts to simulate 2X and 3X gains before executing a final rug pull. If you’ve lost funds or been a victim of this platform send a Dm for assistance,,,,…#CryptoRecovery",198,33,0.0606060606060606,0.0,False,False,False,False,True,True,True,False,False,False,True,0,"crypto, scam, to, romance, money, and, in, for",investment scam or cryptocurrency fraud,0.6302847862243652,investment_crypto,True
2001929150836449568,2025-12-19T08:14:38.000Z,The greatest crypto financial collapse is upon us. The writing is on the wall and seeing the BOJ raise rates and crypto scam pump to short squeeze before a massive dump is a clear sign of where things are going. Get out of crypto now. Things are about to get much worse. #Crypto https://t.co/QV9eRQntLK,en,521077205,Djbousquet,David Bousquet,"San Jose, CA",False,1012,45054,,,,,,0,0,2,0,1,0,1,crypto,The greatest crypto financial collapse is upon us. The writing is on the wall and seeing the BOJ raise rates and crypto scam pump to short squeeze before a massive dump is a clear sign of where things are going. Get out of crypto now. Things are about to get much worse. #Crypto,278,53,0.0188679245283018,0.0,False,False,False,False,True,True,True,False,False,False,True,0,"crypto, scam, to, romance, money, and, in, for",investment scam or cryptocurrency fraud,0.7619925141334534,investment_crypto,True
2001923876369109152,2025-12-19T07:53:40.000Z,"Charles Carrier is accused of orchestrating a yearslong Ponzi scheme, bilking tens of millions of dollars from both wealthy investors and older people with modest incomes. Despite signs of trouble, HomeVestors didn't intervene. https://t.co/HHDIZqcafX",en,3230198245,drogon_dracarys,Drogon,Flying around USA,False,1109,469412,,,,,,0,1,0,0,0,0,1,crypto,"Charles Carrier is accused of orchestrating a yearslong Ponzi scheme, bilking tens of millions of dollars from both wealthy investors and older people with modest incomes. Despite signs of trouble, HomeVestors didn't intervene.",227,33,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,1,"ponzi, scheme, the, is, to, and, of, it",Ponzi or pyramid scheme,0.8253014087677002,ponzi_pyramid,True
2001916007800025542,2025-12-19T07:22:24.000Z,"Hey @Fityeth, it’s your boy @CTRoastAgent, and I’m here to roast you hotter than a $buttcoin wallet during a rug pull! Buckle up, fam, ‘cause I’m about to serve you some truth with a side of savage.

Let’s talk current events. Remember all the hype around viral coins? Fast https://t.co/gIVfSDhDHx",en,1900179475482238976,CTRoastAgent,Roast of the day,"Wall Street, New York",False,49,4162,,,,,,0,0,0,0,0,2,1,crypto,"Hey , it’s your boy , and I’m here to roast you hotter than a $buttcoin wallet during a rug pull! Buckle up, fam, ‘cause I’m about to serve you some truth with a side of savage. Let’s talk current events. Remember all the hype around viral coins? Fast",251,49,0.0,0.0408163265306122,False,False,False,False,True,True,True,False,False,False,True,-1,outliers,investment scam or cryptocurrency fraud,0.2941359281539917,investment_crypto,True
2001910393976041731,2025-12-19T07:00:06.000Z,"Another forked Ponzi scheme.
DEV's funding source has previously worked on this scheme, reaching a high of 1.6M, so they seem to have some technical expertise.
Now at 10K, it feels safe.

CrddFXKuq1egpubSX2QjFsEkHcRs6D5YEnqiGGipump https://t.co/K5gyiCFlL3",en,1401143713229774859,Burger1027,ToMi🐧,The United States,False,275,2961,,,,,,0,0,0,0,0,0,1,crypto,"Another forked Ponzi scheme. DEV's funding source has previously worked on this scheme, reaching a high of 1.6M, so they seem to have some technical expertise. Now at 10K, it feels safe. CrddFXKuq1egpubSX2QjFsEkHcRs6D5YEnqiGGipump",230,33,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,1,"ponzi, scheme, the, is, to, and, of, it",Ponzi or pyramid scheme,0.7795590758323669,ponzi_pyramid,True
2001905685978845370,2025-12-19T06:41:23.000Z,",,,,, INVESTMENT SCAM: If #WHCPro requests additional payments to release your crypto, it is a scam.
📩 If you’ve lost funds, I can provide guidance on how to recover your money,,,,……..!!!!!!

#CryptoScam #CryptoRecovery https://t.co/1qprRjN0AD",en,763118567109853184,BellizaHanhzea,Belliza Hanzel,United States ,False,5887,6093,,,,,,0,0,0,0,3,0,1,crypto,",,,,, INVESTMENT SCAM: If #WHCPro requests additional payments to release your crypto, it is a scam. 📩 If you’ve lost funds, I can provide guidance on how to recover your money,,,,……..!!!!!! #CryptoScam #CryptoRecovery",218,33,0.0909090909090909,0.0,False,False,False,False,True,True,True,False,False,False,True,0,"crypto, scam, to, romance, money, and, in, for",investment scam or cryptocurrency fraud,0.9084392786026001,investment_crypto,True
2001885792508195189,2025-12-19T05:22:20.000Z,Update: Smishing scam: Cute texts with criminal intent https://t.co/146nIwzUXM via @AsAmNews,en,48008414,tihuachang,Ti-Hua Chang,New York City,False,3629,47273,,,,,,1,0,1,0,0,1,1,phishing,Update: Smishing scam: Cute texts with criminal intent via,58,9,0.0,0.1111111111111111,False,False,False,False,True,True,False,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",phishing or identity theft,0.8535264730453491,phishing_identity,True
2001801920575607253,2025-12-18T23:49:04.000Z,"Just received a phishing email that our domain, https://t.co/3JMyBPxPA2 is set to expire if we did not renew immediately. Hmmm, if we own https://t.co/3JMyBPxPA2, someone has forgotten our royalties.",en,826297073532235776,denvercpi,CPI,"Denver, CO",False,191,1199,,,,,,1,1,1,0,0,0,2,phishing,"Just received a phishing email that our domain, is set to expire if we did not renew immediately. Hmmm, if we own someone has forgotten our royalties.",150,27,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,2,"phishing, email, and, it, to, your, the, you",phishing or identity theft,0.800556480884552,phishing_identity,True
2001788808560349390,2025-12-18T22:56:58.000Z,"🚩 JOB SCAM ALERT 🚩

They want your bank info before you start?
Darling, that's not HR—that's fraud. https://t.co/U5EOK4IDGd",en,1526276966378250240,LindaRobertsFS,Linda Roberts,"New York, New York",False,68,2743,,,,,,0,1,1,0,0,0,1,impersonation,"🚩 JOB SCAM ALERT 🚩 They want your bank info before you start? Darling, that's not HR—that's fraud.",98,18,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,6,"job, scam, to, for, the, linkedin, are, of",employment or job scam,0.720261812210083,employment,True
2001765418340618449,2025-12-18T21:24:01.000Z,"The City of Santa Barbara has issued a warning following reports of scam emails impersonating City departments and requesting fraudulent payments.

https://t.co/iOZKmtxVPj
#edhat #SBnews",en,6238052,Edhat,Edhat,"Santa Barbara, CA",False,12041,62630,,,,,,0,0,1,0,2,0,1,impersonation,The City of Santa Barbara has issued a warning following reports of scam emails impersonating City departments and requesting fraudulent payments. #edhat #SBnews,161,23,0.0869565217391304,0.0,False,False,False,False,True,True,False,False,False,False,True,2,"phishing, email, and, it, to, your, the, you",phishing or identity theft,0.6096688508987427,phishing_identity,True
2001759959302775240,2025-12-18T21:02:19.000Z,"Consumers lost $470M to text scams in 2024. A NordVPN study shows:
• Malicious postal service websites jumped 86% heading into the holidays
• DHL is the top impersonated brand
• USPS sites saw an 850% increase
• 38% of people have faced delivery scams

https://t.co/A1y466V6g3 https://t.co/C2oBEBdyqF",en,54670132,LivescanPrint,Accurate Biometrics,"Chicago, IL",False,1517,2069,,,,,,0,0,0,0,0,0,2,impersonation,Consumers lost $470M to text scams in 2024. A NordVPN study shows: • Malicious postal service websites jumped 86% heading into the holidays • DHL is the top impersonated brand • USPS sites saw an 850% increase • 38% of people have faced delivery scams,251,45,0.0,0.0,False,False,False,False,True,False,True,False,False,False,True,-1,outliers,phishing or identity theft,0.46535709500312805,phishing_identity,True
2001744908185432239,2025-12-18T20:02:31.000Z,"Consumers lost $470M to text scams in 2024. A NordVPN study shows:
• Malicious postal service websites jumped 86% heading into the holidays
• DHL is the top impersonated brand
• USPS sites saw an 850% increase
• 38% of people have faced delivery scams

https://t.co/VZE05Vw9KC https://t.co/rQblcywOM7",en,752176391311982593,AccBioInc,Accurate Biometrics,"Chicago, IL",False,481,2148,,,,,,0,0,0,0,0,0,2,impersonation,Consumers lost $470M to text scams in 2024. A NordVPN study shows: • Malicious postal service websites jumped 86% heading into the holidays • DHL is the top impersonated brand • USPS sites saw an 850% increase • 38% of people have faced delivery scams,251,45,0.0,0.0,False,False,False,False,True,False,True,False,False,False,True,-1,outliers,phishing or identity theft,0.46535709500312805,phishing_identity,True
2001743325662232990,2025-12-18T19:56:14.000Z,Check out the latest article in my newsletter: Smishing Scams Are Surging! — Here’s What Professionals Need to Know https://t.co/gIBLnO4qZE via @LinkedIn #scams #tinalucarelli https://t.co/3oeEwTSs8W,en,2688291271,TinaTinaluke,Tina Marie Lucarelli,"Westlake Village, CA 91361",False,1610,4931,,,,,,0,0,0,0,2,1,2,phishing,Check out the latest article in my newsletter: Smishing Scams Are Surging! — Here’s What Professionals Need to Know via #scams #tinalucarelli,141,22,0.0909090909090909,0.0454545454545454,False,False,False,False,True,True,True,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",phishing or identity theft,0.5460287928581238,phishing_identity,True
2001696459469492438,2025-12-18T16:50:00.000Z,"Metro advises ExpressLanes customers to not respond to phishing text messages.

https://t.co/F4Rg6ARyoJ",en,37009909,Go511,Southern California 511,Southern California,True,16032,113329,,,,,,0,0,0,0,0,0,1,phishing,Metro advises ExpressLanes customers to not respond to phishing text messages.,78,11,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,-1,outliers,phishing or identity theft,0.58560711145401,phishing_identity,True
2001695955561689410,2025-12-18T16:48:00.000Z,"One man's unfortunate experience can serve as a lesson for others. A rising increase in tech-support-scams is just the newest popular option, that could have permanent, irreversible damage to your finances #FinancialLiteracy #Scams #Protection #Fraud https://t.co/JMbMxEbgY3",en,3406399037,CluteWealthMgmt,Clute Wealth Mgmt,Burlington VT & Plattsburgh NY,False,77,4149,,,,,,0,0,0,0,4,0,1,impersonation,"One man's unfortunate experience can serve as a lesson for others. A rising increase in tech-support-scams is just the newest popular option, that could have permanent, irreversible damage to your finances #FinancialLiteracy #Scams #Protection #Fraud",250,35,0.1142857142857142,0.0,False,False,False,False,True,True,False,False,False,False,True,-1,outliers,tech support scam,0.9664108157157898,tech_support,True
2001695331067523452,2025-12-18T16:45:31.000Z,I got a text from @BetsButtery and he said he needs $500 to buy a present for the ol wife https://t.co/oO5QnT8pVy,en,1328140837696450561,SardoLays,Sardo Lays,"Delco, PA",False,5578,716,,,,,,0,2,5,0,0,1,1,phishing,I got a text from and he said he needs $500 to buy a present for the ol wife,76,19,0.0,0.0526315789473684,False,False,False,False,True,False,True,False,False,False,True,0,"crypto, scam, to, romance, money, and, in, for",romance scam,0.22499553859233856,romance,True
2001690797587206258,2025-12-18T16:27:30.000Z,I got a PayPal phishing email from paypal themselves? What is going on here? https://t.co/cHTWabSvF6,en,17101063,teej_m,» teej,"San Francisco, CA",False,11205,13988,,,,,,0,2,2,0,0,0,1,phishing,I got a PayPal phishing email from paypal themselves? What is going on here?,76,14,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,5,"paypal, scam, to, emails, the, draining, sneaky, that",phishing or identity theft,0.5553730726242065,phishing_identity,True
2001686453047222589,2025-12-18T16:10:14.000Z,"Enjoy the holidays but beware of scammers! @USPIS_HQ helps you #CutOutCrime. Stay alert for phishing, smishing, brushing, and quishing scams. Protect your mail! Learn more: https://t.co/m4qXaxOaIx https://t.co/sS3JH6Tdtz",en,432772955,TheSSAOIG,Social Security OIG,"Baltimore, Maryland",True,16896,4027,,,,,,0,1,0,0,1,1,2,phishing,"Enjoy the holidays but beware of scammers! helps you #CutOutCrime. Stay alert for phishing, smishing, brushing, and quishing scams. Protect your mail! Learn more:",162,24,0.0416666666666666,0.0416666666666666,False,False,False,False,True,True,False,False,False,False,True,7,"delivery, holiday, fake, and, scams, package, your, are",phishing or identity theft,0.4099586606025696,phishing_identity,True
2001540071657533922,2025-12-18T06:28:34.000Z,More efficient Ponzi scheme call centers. Is this what you voted for? https://t.co/hjoQCifcLA,en,17757005,AaronRDay,Aaron Day,"Free State Project, NH",False,62136,121298,db6cee8d55fe4a29,"Nashua, NH",Estados Unidos,US,city,1,1,12,0,0,0,1,crypto,More efficient Ponzi scheme call centers. Is this what you voted for?,69,12,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,1,"ponzi, scheme, the, is, to, and, of, it",Ponzi or pyramid scheme,0.5798695087432861,ponzi_pyramid,True
2001414846571569585,2025-12-17T22:10:58.000Z,A Fake Delivery Man Almost Got In… Until My Mom Noticed ONE Thing https://t.co/W078sLiB9g via @YouTube,en,259890642,soarringeagle,TexasIsRed,TX,False,261,9724,,,,,,0,0,0,0,0,1,1,impersonation,A Fake Delivery Man Almost Got In… Until My Mom Noticed ONE Thing via,69,14,0.0,0.0714285714285714,False,False,False,False,True,True,False,False,False,False,True,-1,outliers,employment or job scam,0.28366735577583313,employment,True
2001409596137594891,2025-12-17T21:50:06.000Z,When you get the same exact scam email 16 min later bc they forgot to add a pfp to their account to make it seem more legitimate https://t.co/OQQJfwFhya,en,1596688944481050624,swannsvoice,"Swann Grey ❄️ Like the bird, with two N’s","Los Angeles, CA",False,1058,16090,,,,,,0,1,4,0,0,0,2,phishing,When you get the same exact scam email 16 min later bc they forgot to add a pfp to their account to make it seem more legitimate,128,27,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",phishing or identity theft,0.4567564129829407,phishing_identity,True
2001395202036990383,2025-12-17T20:52:54.000Z,"ALERT: DRUG PEDDLERS W/ FAKE DELIVERY TOTE BAGS USING E-SCOOTERS IN CORAL GABLES TO DELIVER DRUGS TO TRAFFICKERS IN APT. UNITS.
@MiamiDade_SO @MiamiDade @zerotolerance",en,1242281944580120576,inybn2020,I'm Not Your Boring News,South Florida,False,172,31859,,,,,,0,0,0,0,0,3,0,impersonation,ALERT: DRUG PEDDLERS W/ FAKE DELIVERY TOTE BAGS USING E-SCOOTERS IN CORAL GABLES TO DELIVER DRUGS TO TRAFFICKERS IN APT. UNITS.,127,21,0.0,0.1428571428571428,False,False,False,False,True,True,False,False,False,False,True,7,"delivery, holiday, fake, and, scams, package, your, are",employment or job scam,0.11335945874452591,employment,True
2001378268822598135,2025-12-17T19:45:37.000Z,"Does anyone in infosec actually use the terms ""smishing"" &amp; ""vishing"", or is this just something that keeps getting copied into training materials after some idiot ""cybersecurity"" organization made it up?",en,5668382,szarka,BIP 172 Maximalist,"Shepherdstown, WV, US",False,1805,13793,,,,,,0,0,0,1,0,0,0,phishing,"Does anyone in infosec actually use the terms ""smishing"" &amp; ""vishing"", or is this just something that keeps getting copied into training materials after some idiot ""cybersecurity"" organization made it up?",207,31,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,-1,outliers,phishing or identity theft,0.44329527020454407,phishing_identity,True
2001359328469471330,2025-12-17T18:30:22.000Z,"Holiday shopping means more online scams. Watch out for fake order emails, social media “gift exchanges,” gift card requests, and fake delivery alerts. Staying informed helps protect your personal and financial info. 🔐

Learn more: https://t.co/2kj38y3WnH

#CyberAwareness https://t.co/JptMyXsp1Y",en,23097763,QuickStartIntel,QuickStart,USA,False,4746,11855,,,,,,0,0,0,0,1,0,5,impersonation,"Holiday shopping means more online scams. Watch out for fake order emails, social media “gift exchanges,” gift card requests, and fake delivery alerts. Staying informed helps protect your personal and financial info. 🔐 Learn more: #CyberAwareness",246,36,0.0277777777777777,0.0,False,False,False,False,True,True,True,False,False,False,True,7,"delivery, holiday, fake, and, scams, package, your, are",phishing or identity theft,0.39899390935897827,phishing_identity,True
2001349928485031959,2025-12-17T17:53:00.000Z,"HOLIDAY SCAM ALERT!

With many packages being delivered in the days leading up to Christmas, scammers are working overtime to trick you with fake delivery messages, emails, and links.

- Don’t click suspicious links
- Report scam messages as junk
- Delete them immediately https://t.co/NN6Sln2diK",en,340333126,Pct4Constable,"Mark Herman, Harris County Constable Precinct 4",Harris County Texas,False,24548,99392,,,,,,0,0,1,1,0,0,1,impersonation,"HOLIDAY SCAM ALERT! With many packages being delivered in the days leading up to Christmas, scammers are working overtime to trick you with fake delivery messages, emails, and links. - Don’t click suspicious links - Report scam messages as junk - Delete them immediately",270,44,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,7,"delivery, holiday, fake, and, scams, package, your, are",phishing or identity theft,0.15557879209518433,phishing_identity,True
