tweet_id,created_at,text,lang,author_id,username,name,user_location,user_verified,user_followers,user_tweet_count,place_id,place_full_name,place_country,place_country_code,place_type,retweet_count,reply_count,like_count,quote_count,n_hashtags,n_mentions,n_urls,query_labels,likely_spain,clean_text,clean_len,n_words,hashtag_ratio,has_strong_fraud,has_money,is_soft_politics,semantically_relevant,bertopic_id,bertopic_keywords,predicted_label,confidence_score,predicted_category,is_relevant,predicted_category_original,correccion_aplicada
1987112458826215718,2025-11-08T10:58:23.000Z,"Tren Málaga - Madrid, salida a las 11:59 todavía no ha llegado el tren.

Impiestos = Estafa
#Bitcoin https://t.co/J12UdWzvE6",es,1404002634583904258,banqu3ros,₿anqu3ro,España,False,726,4524,,,,,,0,0,0,0,1,0,1,crypto,True,"Tren Málaga - Madrid, salida a las 11:59 todavía no ha llegado el tren. Impiestos = Estafa #Bitcoin",99,18,0.0555555555555555,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",investment or cryptocurrency scam,0.5993903875350952,investment_crypto,True,investment_crypto,
1987075259866988818,2025-11-08T08:30:34.000Z,"Llega a la Audiencia la gran estafa con criptomonedas que hizo perder una fortuna a una familia: la Fiscalía pide penas de cuatro años de prisión y casi 170.000 euros de indemnización
https://t.co/xDksRm9nDO",es,169542449,LaGacetaSA,La Gaceta de Salamanca,Salamanca,False,45011,250616,,,,,,0,0,0,0,0,0,1,crypto,True,Llega a la Audiencia la gran estafa con criptomonedas que hizo perder una fortuna a una familia: la Fiscalía pide penas de cuatro años de prisión y casi 170.000 euros de indemnización,183,32,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",investment or cryptocurrency scam,0.3436364233493805,investment_crypto,True,investment_crypto,
1986890275147362437,2025-11-07T20:15:30.000Z,"⚖️ Prisión provisional sin fianza para el cabecilla de la estafa cripto de Madeira Invest 💰🚨

El juez de la Audiencia Nacional José Luis Calama ha decretado este viernes prisión provisional sin fianza para Álvaro Romillo, considerado el cabecilla de la presunta estafa con https://t.co/9sjmKA2JHU",es,16886866,rintereconomia,Radio Intereconomía,Madrid,False,28313,136070,,,,,,0,0,0,0,0,0,1,crypto,True,"⚖️ Prisión provisional sin fianza para el cabecilla de la estafa cripto de Madeira Invest 💰🚨 El juez de la Audiencia Nacional José Luis Calama ha decretado este viernes prisión provisional sin fianza para Álvaro Romillo, considerado el cabecilla de la presunta estafa con",271,44,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",investment or cryptocurrency scam,0.6455845832824707,investment_crypto,True,investment_crypto,
1986807620355731806,2025-11-07T14:47:04.000Z,La Audiencia Nacional decreta prisión provisional sin fianza para el empresario que dio 100.000 euros a #Alvise Pérez https://t.co/z6pGUqPogY,es,17676713,publico_es,Público,"Madrid, Spain",False,1124831,699084,,,,,,14,1,18,1,1,0,1,crypto,True,La Audiencia Nacional decreta prisión provisional sin fianza para el empresario que dio 100.000 euros a #Alvise Pérez,117,18,0.0555555555555555,False,True,False,True,0,"de, en, la, el, que, por, una, estafa",corporate or securities fraud,0.2450268566608429,corporate,True,corporate,
1986803968551375067,2025-11-07T14:32:33.000Z,"🤳🏻La estafa del 'hijo en apuros' se dispara en Navarra: 60.000 euros robados en dos meses

👉🏻Los estafadores apelan a la emergencia y la inmediatez para engañar a las víctimas, llegando a sustraer 25.000 euros en un solo caso https://t.co/2kjPYcffby",es,195706603,copenavarra,COPE Navarra,Navarra,False,4668,19771,,,,,,0,0,0,0,0,0,1,phishing,True,"🤳🏻La estafa del 'hijo en apuros' se dispara en Navarra: 60.000 euros robados en dos meses 👉🏻Los estafadores apelan a la emergencia y la inmediatez para engañar a las víctimas, llegando a sustraer 25.000 euros en un solo caso",224,39,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",bank fraud or unauthorized wire transfer,0.2771380245685577,bank_wire,True,bank_wire,
1986772005148922284,2025-11-07T12:25:33.000Z,"La Guardia Civil ha localizado al presunto autor de una estafa mediante el método del hijo en apuros, un hombre con domicilio en Melilla al que acusa de haber recibido hasta 13.500 euros de la víctima, un padre de 84 años que creía estar ayudando a su hijo. https://t.co/wuoHtnc40D",es,392845830,tv_melilla,Televisión Melilla,"Melilla, España",False,8100,59641,,,,,,1,0,3,0,0,0,1,phishing,True,"La Guardia Civil ha localizado al presunto autor de una estafa mediante el método del hijo en apuros, un hombre con domicilio en Melilla al que acusa de haber recibido hasta 13.500 euros de la víctima, un padre de 84 años que creía estar ayudando a su hijo.",257,48,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",bank fraud or unauthorized wire transfer,0.2568917274475097,bank_wire,True,bank_wire,
1986766671969747077,2025-11-07T12:04:21.000Z,Numerosos murcianos reciben un SMS FRAUDULENTO que les insta a renovar “urgentemente” su tarjeta sanitaria mediante un ENLACE FALSO https://t.co/CmNhTGutVg,es,250706788,comarcaltv,Comarcal TV,"Lorca, España",False,5185,26682,,,,,,0,0,0,0,0,0,1,phishing,True,Numerosos murcianos reciben un SMS FRAUDULENTO que les insta a renovar “urgentemente” su tarjeta sanitaria mediante un ENLACE FALSO,131,19,0.0,False,True,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.3635742366313934,phishing_identity,True,phishing_identity,
1986749794388459902,2025-11-07T10:57:17.000Z,"La Guardia Civil detiene en #Melilla a un hombre tras estafar 13.500 euros a un señor de 84 años, de Tenerife, al que engañó con el timo de un supuesto hijo en apuros que necesitaba con urgencia varias transferencias de dinero para pagar a trabajadores de un obra. https://t.co/l9V6xlsHVz",es,3691737556,cadenasermel,Cadena SER Melilla,"Melilla, España",False,9401,96573,,,,,,0,0,0,0,1,0,1,phishing,True,"La Guardia Civil detiene en #Melilla a un hombre tras estafar 13.500 euros a un señor de 84 años, de Tenerife, al que engañó con el timo de un supuesto hijo en apuros que necesitaba con urgencia varias transferencias de dinero para pagar a trabajadores de un obra.",264,48,0.0208333333333333,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",bank fraud or unauthorized wire transfer,0.3373661935329437,bank_wire,True,bank_wire,
1986740466360983863,2025-11-07T10:20:13.000Z,"La Guardia Civil investiga a un hombre por la estafa de 13.500 euros por el ""hijo en apuros"". El presunto estafador, localizado en Melilla, suplantó la identidad del hijo de la víctima, un anciano de 84 años, mediante una app de mensajería #Melilla
https://t.co/Q9kGWnWNxm",es,712321013669830656,ElFarodeMelilla,El Faro de Melilla,"Ciudad de Melilla, España",False,11217,94020,,,,,,0,0,0,0,1,0,1,phishing,True,"La Guardia Civil investiga a un hombre por la estafa de 13.500 euros por el ""hijo en apuros"". El presunto estafador, localizado en Melilla, suplantó la identidad del hijo de la víctima, un anciano de 84 años, mediante una app de mensajería #Melilla",248,43,0.0232558139534883,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.2053728550672531,phishing_identity,True,phishing_identity,
1986730893093073315,2025-11-07T09:42:11.000Z,El 'hijo en apuros' estafa 60.000 euros en dos meses en Navarra https://t.co/MoPAeMAi3l,es,23061724,NoticiasNavarra,Diario de Noticias,"Pamplona, Navarra",False,130940,465730,,,,,,0,0,1,0,0,0,1,phishing,True,El 'hijo en apuros' estafa 60.000 euros en dos meses en Navarra,63,12,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",insurance fraud,0.3860088586807251,phishing_identity,True,insurance,hijo_en_apuros: insurance -> phishing_identity
1986720744428965948,2025-11-07T09:01:51.000Z,"Dotes adivinatorias, ‘criptos’ y marketing boca a boca: así sigue operando un chiringuito financiero pese a los avisos oficiales
https://t.co/xsrph3mukI #dpluscfo",es,609005828,Directivos_Plus,Directivos+,España,False,1217,25475,,,,,,0,0,0,0,1,0,1,crypto,True,"Dotes adivinatorias, ‘criptos’ y marketing boca a boca: así sigue operando un chiringuito financiero pese a los avisos oficiales #dpluscfo",138,20,0.05,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",investment or cryptocurrency scam,0.6330778002738953,investment_crypto,True,investment_crypto,
1986720466677924257,2025-11-07T09:00:45.000Z,"⚠️ Estafadores envían SMS/correos de “renovación urgente” de la tarjeta sanitaria para robar tus datos. No caigas. Más info 👉 https://t.co/LOKZOXPQZr

#ciberseguridad #phishing #smishing #aeecf https://t.co/cFgPNajje6",es,4856899073,aeecf_,Asoc. Contra Fraude,"Madrid, Comunidad de Madrid",False,444,4141,,,,,,0,0,0,0,4,0,2,"impersonation,phishing",True,⚠️ Estafadores envían SMS/correos de “renovación urgente” de la tarjeta sanitaria para robar tus datos. No caigas. Más info 👉 #ciberseguridad #phishing #smishing #aeecf,168,24,0.1666666666666666,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.950870156288147,phishing_identity,True,phishing_identity,
1986720029555990592,2025-11-07T08:59:01.000Z,"Smishing Triad utiliza más de 194.000 dominios para fraudes globales de SMS 
https://t.co/M4X6czPNkC 
#fraudeonline",es,986554117098295296,Saint_Intel,Saint Intelligence,"Bilbao, España",False,255,11384,,,,,,0,0,0,0,1,0,1,phishing,True,Smishing Triad utiliza más de 194.000 dominios para fraudes globales de SMS #fraudeonline,89,13,0.0769230769230769,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.6511247754096985,phishing_identity,True,phishing_identity,
1986422482442518625,2025-11-06T13:16:40.000Z,"🔴 La Guardia Civil detiene a Álvaro Romillo “CryptoSpain” ‼️

Acusado de presunta estafa y lavado de dinero con criptomonedas.

El caso podría marcar un precedente clave para la regulación cripto en España. 🇪🇸

Más detalles: ⬇️

https://t.co/QvR2gKFsFl",es,1141636196776448000,beincrypto_es,BeInCrypto Español 🗞,Spain & Latam,False,33602,64020,,,,,,1,0,1,0,0,0,1,crypto,True,🔴 La Guardia Civil detiene a Álvaro Romillo “CryptoSpain” ‼️ Acusado de presunta estafa y lavado de dinero con criptomonedas. El caso podría marcar un precedente clave para la regulación cripto en España. 🇪🇸 Más detalles: ⬇️,224,37,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",investment or cryptocurrency scam,0.3549336194992065,investment_crypto,True,investment_crypto,
1986373236599239075,2025-11-06T10:00:59.000Z,"#Herodotus, un troyano bancario para Android que imita el comportamiento humano para evitar ser detectado. 🔐 A través de campañas de smishing, toma control del dispositivo solicitando permisos como accesibilidad y automatizando acciones bancarias reales: https://t.co/URHH4v053v",es,45396268,s2grupo,S2GRUPO,España - Colombia - México,False,5139,8278,,,,,,2,0,4,0,1,0,1,phishing,True,"#Herodotus, un troyano bancario para Android que imita el comportamiento humano para evitar ser detectado. 🔐 A través de campañas de smishing, toma control del dispositivo solicitando permisos como accesibilidad y automatizando acciones bancarias reales:",254,35,0.0285714285714285,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.4732213914394378,phishing_identity,True,phishing_identity,
1986214576921206912,2025-11-05T23:30:31.000Z,"Campañas de phishing y smishing suplantando la AEAT https://t.co/B2J5Zxee3y

🖊 Un artículo de FORLOPD.",es,89141857,emprenemjunts,Emprenemjunts,Valencia,False,12149,132713,,,,,,0,0,0,0,0,0,1,phishing,True,Campañas de phishing y smishing suplantando la AEAT 🖊 Un artículo de FORLOPD.,77,13,0.0,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.437341570854187,phishing_identity,True,phishing_identity,
1986146517569192421,2025-11-05T19:00:05.000Z,"🇦🇷 Milei difundió otra estafa cripto antes de lanzar $Libra 

Informa, desde Argentina, @jotaalonso ⬇️ 

https://t.co/WfKPp5KBxc",es,25555639,PabloEchenique,Pablo Echenique,España,False,595421,13729,,,,,,89,6,128,0,0,1,1,crypto,True,"🇦🇷 Milei difundió otra estafa cripto antes de lanzar $Libra Informa, desde Argentina, ⬇️",88,14,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",bank fraud or unauthorized wire transfer,0.3448677659034729,bank_wire,True,bank_wire,
1986115102941011996,2025-11-05T16:55:15.000Z,"Cuidado con el vishing: no piques, ningún banco te pedirá claves por teléfono 

Los estafadores usan llamadas telefónicas para hacerse pasar por entidades oficiales y robarte datos personales o bancarios https://t.co/CPkaIe4LUk",es,278456481,Lanzadigital,Lanzadigital,España,False,21550,338544,,,,,,0,0,0,0,0,0,1,phishing,True,"Cuidado con el vishing: no piques, ningún banco te pedirá claves por teléfono Los estafadores usan llamadas telefónicas para hacerse pasar por entidades oficiales y robarte datos personales o bancarios",201,30,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.8722686767578125,phishing_identity,True,phishing_identity,
1986085707408925023,2025-11-05T14:58:26.000Z,La Policía alerta sobre estafas telefónicas que se hacen pasar por entidades bancarias: así funciona el vishing https://t.co/Ng9sMEUVGq,es,1818907266302853122,talent24h,Talent24h,España,False,40,5954,,,,,,0,0,0,0,0,0,1,phishing,True,La Policía alerta sobre estafas telefónicas que se hacen pasar por entidades bancarias: así funciona el vishing,111,17,0.0,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.6739853024482727,phishing_identity,True,phishing_identity,
1985995518376308834,2025-11-05T09:00:04.000Z,"¿Qué es el vishing? La Policía Nacional alerta de cómo pueden robarte los datos bancarios en segundos. Vía @computerhoy 
https://t.co/BlYpFvZ1Ti",es,281422579,MTPdba,MTP dba,España México Brasil,False,559,7428,,,,,,0,0,0,0,0,1,1,phishing,True,¿Qué es el vishing? La Policía Nacional alerta de cómo pueden robarte los datos bancarios en segundos. Vía,106,18,0.0,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.6381391882896423,phishing_identity,True,phishing_identity,
1985838359936221563,2025-11-04T22:35:34.000Z,Milei difundió otra estafa cripto antes de lanzar $Libra https://t.co/oTVvYZ5UwB vía @diario_red_,es,1123254401391570944,Monny1963,Monny💜,"Moralzarzal, Madrid",False,3735,340729,,,,,,0,0,0,0,0,1,1,crypto,True,Milei difundió otra estafa cripto antes de lanzar $Libra vía,60,10,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",investment or cryptocurrency scam,0.3859007656574249,investment_crypto,True,investment_crypto,
1985729965409628562,2025-11-04T15:24:51.000Z,"Te ayudamos a detectar el ""smishing"", la estafa del SMS falso de los bancos en la que cae todo el mundo ‼️📨  https://t.co/V9aMiUgLSe",es,14225984,simyo_es,simyo España,"Madrid, España",False,49363,61644,,,,,,0,0,0,0,0,0,1,phishing,True,"Te ayudamos a detectar el ""smishing"", la estafa del SMS falso de los bancos en la que cae todo el mundo ‼️📨",107,22,0.0,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.6228235960006714,phishing_identity,True,phishing_identity,
1985684630050046335,2025-11-04T12:24:42.000Z,Milei difundió otra estafa cripto antes de lanzar $Libra https://t.co/XdBpBsOZzN vía @diario_red_,es,1234157254603083776,fernand21900419,fernando,"Madrid, Comunidad de Madrid",False,1351,66916,,,,,,0,0,0,0,0,1,1,crypto,True,Milei difundió otra estafa cripto antes de lanzar $Libra vía,60,10,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",investment or cryptocurrency scam,0.3859007656574249,investment_crypto,True,investment_crypto,
1985644801643962621,2025-11-04T09:46:26.000Z,Milei difundió otra estafa cripto antes de lanzar $Libra https://t.co/PCPj9L2CSL vía @diario_red_,es,957811532,RojoNoNiNa,Luis Rojo 🇪🇭🇵🇸❤️💛💜,"Ferrol, España",False,10715,776121,,,,,,0,0,5,0,0,1,1,crypto,True,Milei difundió otra estafa cripto antes de lanzar $Libra vía,60,10,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",investment or cryptocurrency scam,0.3859007656574249,investment_crypto,True,investment_crypto,
1985641709397565713,2025-11-04T09:34:09.000Z,"1/2) 

Milei difundió otra estafa cripto antes de lanzar $Libra https://t.co/CDratm9CtM vía @diario_red_ ⬇️",es,422554962,argapadilla,argapa💔✊❤💛💜🔻,"Madrid, República de España.",False,5647,238830,,,,,,0,1,0,0,0,1,1,crypto,True,1/2) Milei difundió otra estafa cripto antes de lanzar $Libra vía ⬇️,68,12,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",investment or cryptocurrency scam,0.4106846451759338,investment_crypto,True,investment_crypto,
1985636618242252959,2025-11-04T09:13:55.000Z,"📅 El próximo 5 de noviembre celebraremos una sesión informativa sobre este tema, con ejemplos reales y consejos prácticos para protegerte.

👉 El aforo es limitado, así que si deseas acudir, ponte en contacto con nosotros:
https://t.co/4v0yVI2TqB

#phising #smishing #vishing https://t.co/O2bEeUIAL5",es,722507834399813632,ActoraConsumo,ACTORA CONSUMO,"Zaragoza, España",False,292,21173,,,,,,0,0,1,0,3,0,2,phishing,True,"📅 El próximo 5 de noviembre celebraremos una sesión informativa sobre este tema, con ejemplos reales y consejos prácticos para protegerte. 👉 El aforo es limitado, así que si deseas acudir, ponte en contacto con nosotros: #phising #smishing #vishing",248,39,0.0769230769230769,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.6816245913505554,phishing_identity,True,phishing_identity,
1985454350110433489,2025-11-03T21:09:39.000Z,"Tanto Hellobit como TSQ están catalogados como posibles chiringuitos financieros por la CNMV, por tanto, no hay ningún respaldo de que se hagan operaciones de inversión reales y nada garantiza que no sea el dinero de los nuevos miembros....
https://t.co/109u47RavT  @cincodiascom",es,407292183,Ofg4,Ofg4,"Santiago de Compostela, España",False,167,9803,,,,,,0,0,2,0,0,1,1,crypto,True,"Tanto Hellobit como TSQ están catalogados como posibles chiringuitos financieros por la CNMV, por tanto, no hay ningún respaldo de que se hagan operaciones de inversión reales y nada garantiza que no sea el dinero de los nuevos miembros....",240,39,0.0,False,True,False,True,0,"de, en, la, el, que, por, una, estafa",investment or cryptocurrency scam,0.6593677401542664,investment_crypto,True,investment_crypto,
1985352170485477754,2025-11-03T14:23:38.000Z,“Es una estafa piramidal”: así opera el chiringuito financiero del gurú Henry Jones a pesar de los avisos oficiales https://t.co/109u47RavT a través de @cincodiascom,es,407292183,Ofg4,Ofg4,"Santiago de Compostela, España",False,167,9803,,,,,,0,0,0,0,0,1,1,crypto,True,“Es una estafa piramidal”: así opera el chiringuito financiero del gurú Henry Jones a pesar de los avisos oficiales a través de,127,22,0.0,True,False,False,True,-1,outliers,phishing or identity theft scam,0.3734530210494995,phishing_identity,True,phishing_identity,
1985215320739471641,2025-11-03T05:19:50.000Z,"Dotes adivinatorias, ‘criptos’ y marketing boca a boca: así sigue operando un chiringuito financiero pese a los avisos oficiales
https://t.co/Ybw8Rkfgjj",es,998202283,alav2012,pep alava,Vitoria-Alava-Pais Vasco-Spain,False,10054,377867,,,,,,0,0,1,0,0,0,1,crypto,True,"Dotes adivinatorias, ‘criptos’ y marketing boca a boca: así sigue operando un chiringuito financiero pese a los avisos oficiales",128,19,0.0,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",charity or donation scam,0.4779388606548309,charity,True,charity,
1985056816397508817,2025-11-02T18:50:00.000Z,"⚠️#AVISO

❌@sanidadgob NO solicita la renovación de tu tarjeta sanitaria por implantación de nuevo sistema de verificación

🤚#NoPiques , es una campaña fraudulenta de correos electrónicos y SMS para obtener tus datos personales y bancarios

#pishing #smishing
@guardiacivil https://t.co/uvTxX10uUa",es,1139116638,DelegGobAND,Delegación del Gobierno en Andalucía,"Sevilla, España",False,12766,40200,,,,,,1,0,1,0,4,2,1,phishing,True,"⚠️#AVISO ❌ NO solicita la renovación de tu tarjeta sanitaria por implantación de nuevo sistema de verificación 🤚#NoPiques , es una campaña fraudulenta de correos electrónicos y SMS para obtener tus datos personales y bancarios #pishing #smishing",245,37,0.1081081081081081,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.8164650797843933,phishing_identity,True,phishing_identity,
1984912261559857577,2025-11-02T09:15:35.000Z,"Correo falso del banco, tarjetas robadas y dos teléfonos: así fue la estafa frustrada en Albacete
https://t.co/wpUyksyPt7",es,1219839072,ElDigitalAB,El Digital de Albacete,"Albacete, España",False,35292,177683,,,,,,0,0,0,0,0,0,1,phishing,True,"Correo falso del banco, tarjetas robadas y dos teléfonos: así fue la estafa frustrada en Albacete",97,16,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",bank fraud or unauthorized wire transfer,0.6270046830177307,bank_wire,True,bank_wire,
1984894024906359092,2025-11-02T08:03:07.000Z,"La Seguridad Social lo confirma: esta carta dice ser del INSS, pero en realidad es una estafa que amenaza con dejarte sin ahorros https://t.co/WzMGAjAe86",es,595962365,3linconformista,elinconformista.com,España,False,18134,10728,,,,,,0,0,0,0,0,0,1,impersonation,True,"La Seguridad Social lo confirma: esta carta dice ser del INSS, pero en realidad es una estafa que amenaza con dejarte sin ahorros",129,23,0.0,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",government agency impersonation scam,0.6116878390312195,gov_impersonation,True,gov_impersonation,
1984526688550518939,2025-11-01T07:43:27.000Z,"ESTAFA CRIPTOMONEDAS | La Policía Nacional alerta sobre una nueva estafa de criptomonedas: ""Aunque se disfrace de amor..."" 0 Description https://t.co/0VjEp6Apaw",es,458812092,policiacanaria,Policia de Canarias,Islas Canarias,False,3771,30763,,,,,,0,0,1,0,0,0,1,crypto,True,"ESTAFA CRIPTOMONEDAS | La Policía Nacional alerta sobre una nueva estafa de criptomonedas: ""Aunque se disfrace de amor..."" 0 Description",136,20,0.0,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",investment or cryptocurrency scam,0.5650937557220459,investment_crypto,True,investment_crypto,
1984234453292687409,2025-10-31T12:22:13.000Z,"🧵 El phishing y sus primos hermanos: ¿sabes realmente qué diferencia hay entre phishing, smishing, vishing y quishing?

Todos suenan parecido… pero no son lo mismo.

Te lo explico en 8 tuits para que no vuelvas a caer en la trampa 👇

#Ciberseguridad #Phishing",es,192329549,vizca75,J. A. Vizcaíno Jiménez,"Comunidad de Madrid, España",False,8472,14429,,,,,,71,2,73,0,2,0,0,phishing,True,"🧵 El phishing y sus primos hermanos: ¿sabes realmente qué diferencia hay entre phishing, smishing, vishing y quishing? Todos suenan parecido… pero no son lo mismo. Te lo explico en 8 tuits para que no vuelvas a caer en la trampa 👇 #Ciberseguridad #Phishing",256,44,0.0454545454545454,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.7522845268249512,phishing_identity,True,phishing_identity,
1984206373937143928,2025-10-31T10:30:38.000Z,Una detenida en Sabadell por un delito de estafa mediante la modalidad de 'Vishing' a un vecino de Valladolid https://t.co/qeL5cqMuGo,es,119346834,DiadeValladolid,El Día de Valladolid,Valladolid,False,57966,111665,,,,,,0,0,0,0,0,0,1,phishing,True,Una detenida en Sabadell por un delito de estafa mediante la modalidad de 'Vishing' a un vecino de Valladolid,109,19,0.0,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.7324925065040588,phishing_identity,True,phishing_identity,
1984173193092063488,2025-10-31T08:18:48.000Z,"""Siempre generan confianza de la misma manera, con pequeñas ganancias al principio"", dice @aranguez_carlos. Se llama ""matanza de cerdos"" porque hay un proceso de cebo que engorda a la víctima antes de desplumarla. https://t.co/St6kwR7sny",es,348013191,LauraGDeRivera,Laura G. De Rivera,España y México,False,1259,1683,,,,,,0,0,0,0,0,1,1,crypto,True,"""Siempre generan confianza de la misma manera, con pequeñas ganancias al principio"", dice . Se llama ""matanza de cerdos"" porque hay un proceso de cebo que engorda a la víctima antes de desplumarla.",197,33,0.0,False,True,False,True,0,"de, en, la, el, que, por, una, estafa",employment or job offer scam,0.2040300518274307,employment,True,employment,
1983963967903969481,2025-10-30T18:27:24.000Z,"Más PHISHING suplantándo ahora la web de UNICAJA. @GDTGuardiaCivil @policia
Cuidado con este dominio !!! 
#ciberseguridad #smishing #ladrones #ciberdelincuentes https://t.co/W8l1kdZAIM",es,586461898,LEFITENI,Luis Enrique,"Cádiz, España",False,87,777,,,,,,0,0,0,0,4,2,1,phishing,True,Más PHISHING suplantándo ahora la web de UNICAJA. Cuidado con este dominio !!! #ciberseguridad #smishing #ladrones #ciberdelincuentes,133,17,0.2352941176470588,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.8134384155273438,phishing_identity,True,phishing_identity,
1983963310551920783,2025-10-30T18:24:48.000Z,"La Guardia Civil ha investigado a 15 personas por fraudes que ascienden a 393.000 euros mediante smishing y vishing 

https://t.co/n6h3ImK4a8 https://t.co/TKxNbKE3fV",es,2573641800,Fiel_En_Deber,Portal Benemerito,España,False,5502,71427,,,,,,0,0,1,0,0,0,2,phishing,True,La Guardia Civil ha investigado a 15 personas por fraudes que ascienden a 393.000 euros mediante smishing y vishing,115,19,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.6839200854301453,phishing_identity,True,phishing_identity,
1983931740180652400,2025-10-30T16:19:21.000Z,La Guardia Civil investiga una estafa de casi 370.000 a una empresa de Zaragoza mediante la técnica del 'smishing' https://t.co/jK5T51QGYT a través de @heraldoes,es,502891434,ANGELALONSO29,ANGEL ALONSO,ESPAÑA,False,31,470,,,,,,0,0,0,0,0,1,1,phishing,True,La Guardia Civil investiga una estafa de casi 370.000 a una empresa de Zaragoza mediante la técnica del 'smishing' a través de,126,22,0.0,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.5717886686325073,phishing_identity,True,phishing_identity,
1983892897414918314,2025-10-30T13:45:00.000Z,"🚨 Detenidas 15 personas por estafas de 393.000 euros a través de smishing y vishing
👉🏻 https://t.co/zDLSy6YKqn
#️⃣ #ElFaro #Sucesos #Estafa #smishing #vishing #GuardiaCivil #ÚltimaHora
👥 @guardiacivil",es,776114050736488449,elfarotuits,El Faro,España,False,323,8586,,,,,,0,0,0,0,7,1,1,phishing,True,🚨 Detenidas 15 personas por estafas de 393.000 euros a través de smishing y vishing 👉🏻 #️⃣ #ElFaro #Sucesos #Estafa #smishing #vishing #GuardiaCivil #ÚltimaHora 👥,162,25,0.28,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.65964674949646,phishing_identity,True,phishing_identity,
1983867904148816277,2025-10-30T12:05:41.000Z,"Investigadas 15 personas por fraudes que ascienden a 393.000 euros mediante smishing y vishing
https://t.co/ZbKIfwGk7M https://t.co/2TjbclInqH",es,619941513,europapress_tv,Europa Press TV,España,False,20855,132575,,,,,,0,0,0,0,0,0,2,phishing,True,Investigadas 15 personas por fraudes que ascienden a 393.000 euros mediante smishing y vishing,94,14,0.0,True,True,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.6733389496803284,phishing_identity,True,phishing_identity,
1983838540199870786,2025-10-30T10:09:00.000Z,La Guardia Civil investiga una estafa de casi 370.000 a una empresa de Zaragoza mediante la técnica del 'smishing' https://t.co/GADrDdy7KD,es,15581283,heraldoes,Heraldo de Aragón,Zaragoza,False,202541,296357,,,,,,0,1,0,0,0,0,1,phishing,True,La Guardia Civil investiga una estafa de casi 370.000 a una empresa de Zaragoza mediante la técnica del 'smishing',114,19,0.0,True,False,False,True,0,"de, en, la, el, que, por, una, estafa",phishing or identity theft scam,0.4898726344108581,phishing_identity,True,phishing_identity,
